id_game,name,n_genres,n_platforms,n_tags,release_year,success_score
350830,Welcome To... Chichester 2 - Part II: No Regrets For The Future,3,2,6,2019.0,0.0739
282938,Samael the Legacy of Ophiuchus,1,1,2,2019.0,0.0739
967817,Ocean Pressure,1,1,8,2023.0,0.0739
333164,DIRAC,1,2,0,2016.0,0.0739
485108,Cuckold Simulator,4,1,3,2019.0,0.0739
964511,tetr.io,1,0,0,2019.0,0.0739
566818,WW2: Strategy World War Games,2,1,12,2021.0,0.0739
527389,ArcaniA - The Complete Tale,1,3,0,2013.0,0.0739
333172,Disney Big Hero 6: Battle in the Bay,1,2,0,2014.0,0.0739
242339,X Plane War Wings Sims Pro,3,1,15,2018.0,0.0739
349645,ELON on MARS,6,2,2,2019.0,0.0739
447445,Mythicard,4,3,23,2020.0,0.0739
349389,Prison Ball: Full Blown,3,1,5,2019.0,0.0739
804997,Artery Gear: Fusion,2,1,16,2022.0,0.0739
228907,CrossMe Nonograms,1,2,10,2012.0,0.0739
751810,One touch Drawing,1,1,0,2022.0,0.0739
349146,Uh Oh Bartender,3,1,12,2019.0,0.0739
866583,Earth Inc.,2,1,20,2022.0,0.0739
345419,Arcade Archives ROAD FIGHTER,0,2,3,2019.0,0.0739
228638,EZ PZ RPG,1,2,15,2015.0,0.0739
345160,CTR: Crash Team Racing,2,2,6,2010.0,0.0739
541336,Beat the Boss: War Zone,2,1,20,2020.0,0.0739
805015,T3 Arena,2,1,20,2022.0,0.0739
299602,Assault On Metaltron,5,4,11,2019.0,0.0739
866555,Grim Tides - Old School RPG,2,2,37,2022.0,0.0739
342613,Forza Horizon: The Game,2,1,6,2019.0,0.0739
260369,"""Goodbye Aliens"" Space Alien Invaders Free - Protect Your Planet From The Swarm Of Alien Creeps",2,1,9,2014.0,0.0739
290109,Royal Assault,0,2,3,2018.0,0.0739
751814,Dungeon Hearts Blitz,2,1,0,2014.0,0.0739
342146,Kingdom: War of Conquest,1,1,5,2019.0,0.0739
342072,ITER,1,1,6,2019.0,0.0739
260197,Bobble Shooter,1,1,1,2010.0,0.0739
341877,Mr Bullet - Spy Puzzles,3,2,18,2019.0,0.0739
964732,Shadow of Ether,2,1,19,2023.0,0.0739
333173,Disney Channel All Star Party,1,1,2,2010.0,0.0739
751816,Mr.Ninja!! Fever,1,1,0,2018.0,0.0739
260115,Real Motogp World Racing 2018,2,1,2,2018.0,0.0739
248095,GH-58 _ CrackDown,1,1,5,2018.0,0.0739
333178,Disorder 6,1,2,0,2013.0,0.0739
532313,Taxi Sim 2020,0,1,11,2020.0,0.0739
535603,Devil Edge,8,2,18,2020.0,0.0739
751820,Bam fu,1,1,0,2014.0,0.0739
751822,Dragon Storm (2017),1,1,0,2017.0,0.0739
341404,Zeke's peak (itch),0,1,3,2019.0,0.0739
219126,Knightfall AR,1,2,6,2017.0,0.0739
340811,Stick Fight: The Game Mobile,2,2,11,2019.0,0.0739
751824,Fantasy Warlord,1,1,0,2015.0,0.0739
339968,Arcade Archives Ninja Spirit,1,2,1,2019.0,0.0739
563400,Tiny Traffic,2,2,17,2021.0,0.0739
282974,Ares Virus,2,1,8,2018.0,0.0739
259671,Ghosts n Guns,1,2,8,2018.0,0.0739
448638,Sonic 3D in 2D,1,1,9,2020.0,0.0739
283314,Uncharted Ocean,2,1,15,2018.0,0.0739
484710,CryptoClickers: Crypto Idle Game,3,3,10,2020.0,0.0739
339493,Jelly Shift,2,2,1,2019.0,0.0739
455589,Pokemon Golden Sun,3,3,0,2010.0,0.0739
259024,Horse Racing - Race Horses Derby 3D,2,1,4,2014.0,0.0739
928785,Star Survivor - Prologue,2,1,18,2023.0,0.0739
484602,Jesus Strikes Back: Judgment Day (REMASTERED),2,1,21,2020.0,0.0739
471055,Water Sort Puzzle,2,2,6,2020.0,0.0739
258946,Soviet Car Crash Derby Racing,2,1,5,2017.0,0.0739
258775,Survival Island 2: Dinosaur Hunter,2,1,15,2015.0,0.0739
911418,Theresmore,2,3,0,2022.0,0.0739
953997,Goblin Lord wants me to become a Virgin Wizard by Managing The Brothel!?,3,1,18,2023.0,0.0739
808816,How I learned to Skate,2,1,21,2022.0,0.0739
338465,Retract: Battle Royale,2,1,8,2019.0,0.0739
338445,Fishing and Life,2,1,13,2019.0,0.0739
866408,Flat Zombies: Defense & Cleanup,2,1,0,2016.0,0.0739
338297,Essenceborn,1,2,4,2019.0,0.0739
482940,Snipers vs Thieves: Classic!,2,1,14,2020.0,0.0739
965068,Russian Village Simulator,5,1,23,2023.0,0.0739
333657,Formation Armed F,1,1,0,2016.0,0.0739
337795,Great Conqueror: Rome,2,2,11,2019.0,0.0739
337726,Fantasy Story: 2048,2,1,9,2018.0,0.0739
751840,Witch Puzzle RPG,1,1,0,2014.0,0.0739
751842,HellFire (2016),1,1,0,2016.0,0.0739
227064,Empire Z: Endless War,2,3,4,2014.0,0.0739
540117,Mini World Block Art,2,1,19,2016.0,0.0739
300701,Progress Bar Simulator,3,2,7,2019.0,0.0739
226839,Memorama,2,2,2,2016.0,0.0739
306168,Sword & Fairy 6,0,1,7,2019.0,0.0739
751844,Blood Brothers (2015),1,1,0,2015.0,0.0739
336713,World Soccer Winning Eleven 2014: Aoki Samurai no Chousen,1,3,0,2014.0,0.0739
528773,Arcade Archives ZERO TEAM,1,1,5,2020.0,0.0739
289498,PAPER MAGPIE,1,1,2,2019.0,0.0739
751846,Dice Heroes,3,1,0,2016.0,0.0739
288803,Trainer VR,0,1,8,2019.0,0.0739
928751,The Infected Game,2,1,0,2020.0,0.0739
455590,Pokemon Advanced Adventure,3,4,0,2018.0,0.0739
751948,HAWK: Airplane Space game,1,1,0,2022.0,0.0739
300692,Dungeon X Pixel Hero,1,2,3,2015.0,0.0739
300617,Spin Cycle (Raespark),1,2,5,2019.0,0.0739
336489,Ultimate Stealth Triple Pack,0,2,0,2014.0,0.0739
219492,Slip Away,3,2,4,2016.0,0.0739
846304,Yu-Gi-Oh! Cross Duel,3,2,3,2022.0,0.0739
334300,Jewels Saga,1,1,0,2014.0,0.0739
288464,Wolfandstein 3D,1,3,3,2019.0,0.0739
953965,Paze Knight Ellen and the Dungeon town Sodom,3,1,12,2023.0,0.0739
566669,Valentine Candy Break Head to Head,2,1,6,2021.0,0.0739
481541,[The.Ring] - 2D Battle Royale Game,2,1,8,2020.0,0.0739
529023,Gladiators IDLE,2,1,15,2020.0,0.0739
540065,Bikini Island Challenge,3,1,20,2021.0,0.0739
751933,Walkr: Fitness Space Adventure,1,1,0,2022.0,0.0739
846359,Kitten Burst,4,1,20,2022.0,0.0739
843442,Eyes in the Dark,4,1,3,2022.0,0.0739
480756,Max Air BMX,2,1,6,2020.0,0.0739
471061,Idle Tuber: Streamer Simulator,2,1,10,2020.0,0.0739
842400,Bleach Online,1,1,0,2014.0,0.0739
965251,Bulletstorm VR,3,1,21,2023.0,0.0739
529492,FADE: THE FIRST CHAPTER,3,1,4,2020.0,0.0739
333835,God Eater Off Shot: Alisa-Hen Twin Pack & Anime Vol. 3,1,1,0,2015.0,0.0739
333836,God Eater Off Shot: Soma-Hen Twin Pack & Anime Vol. 4,1,1,0,2016.0,0.0739
751857,Brawl of Cthulhu,1,1,0,2015.0,0.0739
574893,Mirage: Illusions,1,1,2,2017.0,0.0739
751864,King of Arms,1,1,0,2021.0,0.0739
335964,Soul of Eden,4,2,0,2020.0,0.0739
336472,UEFA EURO 2016,1,2,0,2016.0,0.0739
751867,108 Monsters,1,1,0,2016.0,0.0739
839171,Hero Nexus,2,1,14,2022.0,0.0739
284029,Hit the Light,3,1,8,2019.0,0.0739
837242,Kings and pigs - pixel platformer,3,1,6,2022.0,0.0739
480747,Hunt,4,2,27,2020.0,0.0739
836752,Urban Trial Pocket,2,1,8,2022.0,0.0739
246684,It's a Space Thing,2,2,7,2016.0,0.0739
288662,Capcom Digital Collection,1,1,2,2012.0,0.0739
808946,Dora Diginoid: Metroidvania game (made in Godot Engine),3,1,8,2022.0,0.0739
836722,Good Pizza Food Delivery Boy,2,1,10,2022.0,0.0739
336450,TV Anime IdolM@ster: Cinderella Girls G4U! Pack Vol. 9,1,1,0,2016.0,0.0739
751872,Magsorb,1,1,0,2015.0,0.0739
284476,Flux Caves,3,2,6,2019.0,0.0739
336449,TV Anime IdolM@ster: Cinderella Girls G4U! Pack Vol. 8,1,1,0,2016.0,0.0739
288660,CastleMiner,3,1,2,2011.0,0.0739
221854,Stick Fight: Shadow Warrior,2,2,1,2017.0,0.0739
334129,Hungry Gows,1,2,0,2012.0,0.0739
241184,Trickster VR: Dungeon Crawler,0,1,7,2018.0,0.0739
751878,Pixel Blacksmith,2,1,0,2018.0,0.0739
476151,Idle Brick Breaker - Breakout,2,1,6,2020.0,0.0739
811244,Rogue: Genesia (demo),2,1,8,2022.0,0.0739
832458,"AOBUNGA: CREEPYBOT Ep2 (Obunga, Ao Oni, Nextbots)",0,1,10,2022.0,0.0739
241199,BaySide Wheels Burnout ! Monster Truck Driving & Blitz Racing,2,1,3,2015.0,0.0739
831859,Miho Adventures,3,1,17,2022.0,0.0739
336286,TibiaME,2,2,0,2010.0,0.0739
967742,Strike Force Heroes: Remastered,2,1,0,2023.0,0.0739
830953,Idle Dyson Swarm,2,4,2,2022.0,0.0739
333837,God Eater Off Shot: Shio-Hen Twin Pack & Anime Vol. 5,1,1,0,2016.0,0.0739
641318,Wasteland Punk,1,2,3,2021.0,0.0739
769335,SIMBA THE CAT,4,1,19,2022.0,0.0739
641679,Garry's Mod (itch),0,1,1,2021.0,0.0739
641749,Iragon: Prologue,4,2,10,2021.0,0.0739
336256,Textropolis,0,1,0,2010.0,0.0739
423951,Arcade Archives THE TIN STAR,0,2,2,2020.0,0.0739
251865,Top Football Manager - Soccer,2,1,10,2017.0,0.0739
423376,PHN-HOME,0,1,2,2020.0,0.0739
423206,FruitNinja,1,1,2,2020.0,0.0739
275755,Chezz: Play Fast Chess,2,2,12,2017.0,0.0739
643157,An Odd Tale,5,1,20,2021.0,0.0739
423981,Totally Reliable Delivery,2,1,5,2020.0,0.0739
644771,County Hospital,4,1,21,2021.0,0.0739
895301,YuleTown,0,1,9,2022.0,0.0739
238267,Feudalism III,2,1,9,2017.0,0.0739
645372,Faani,1,1,8,2021.0,0.0739
223972,"Dungeon, Inc.: Idle Clicker",2,2,10,2017.0,0.0739
646331,Razenroth 2,3,1,20,2021.0,0.0739
637491,Froglike: The Frog Roguelike,2,1,4,2021.0,0.0739
223746,THEFT Inc. Stealth Thief Game,2,2,13,2016.0,0.0739
647113,fall guys (pavan.movva),0,1,3,2021.0,0.0739
637423,Toroom,2,1,25,2021.0,0.0739
520134,"THAT NIGHT, STEEPED BY BLOOD RIVER",2,1,5,2020.0,0.0739
425228,Wilderless,4,4,28,2020.0,0.0739
633486,Monster Box: Simple strategy,2,2,3,2017.0,0.0739
425245,My first game but there where others,2,1,5,2020.0,0.0739
318459,Arena of Evolution: Red Tides,2,1,7,2019.0,0.0739
632002,I'm Strongest Legend,2,1,14,2021.0,0.0739
631994,Coastline Flight Simulator,4,1,7,2021.0,0.0739
422856,D7: pack the colored Dominoes per 7,1,1,0,2020.0,0.0739
766097,Ghost in the Washing Machine,1,1,8,2022.0,0.0739
630783,Five Nights At Freddy's Help Wanted | No VR,0,1,0,2021.0,0.0739
517404,Shoot 1UP DX,3,2,6,2020.0,0.0739
627671,Runestrike CCG,2,1,14,2021.0,0.0739
426106,Yomi Wo Saku Hana,1,3,0,2020.0,0.0739
335009,The Mystery Team,2,1,0,2011.0,0.0739
650575,Toca Cars,3,2,0,2013.0,0.0739
650578,Toca Pet Doctor,2,2,0,2014.0,0.0739
223684,My Singing Monsters DawnOfFire,1,2,5,2015.0,0.0739
818024,Alexander the Great: Secrets of Power,3,1,2,2022.0,0.0739
421439,Checkers (itch),2,2,3,2020.0,0.0739
252213,Kemono Friends Pavilion,2,2,2,2018.0,0.0739
318467,Idle Coffee Corp,2,1,3,2019.0,0.0739
216388,IGI Commando War,2,1,5,2017.0,0.0739
625810,Adam The Storyteller,5,3,17,2021.0,0.0739
625763,Battle Lust,1,1,22,2021.0,0.0739
960265,SGS NATO's Nightmare,2,2,17,2023.0,0.0739
625746,3 CUSHION MASTERS,1,1,24,2021.0,0.0739
650629,Memoria: Quiz Adventure,1,1,0,2021.0,0.0739
764979,Hexagonal Tower,2,1,13,2022.0,0.0739
650859,Breaking earth,3,1,19,2021.0,0.0739
559145,Explosionade DX,2,2,4,2021.0,0.0739
624620,Google Feud,0,1,4,2021.0,0.0739
297166,The Parallax Effect (itch),2,1,4,2019.0,0.0739
624428,Builderment,4,3,23,2021.0,0.0739
898398,Obscene Mansion,1,1,17,2022.0,0.0739
576365,Ministry of Pandemic,3,1,19,2021.0,0.0739
829388,Island Idle RPG,6,3,25,2022.0,0.0739
857631,Pocket Crystal League,1,1,0,2022.0,0.0739
251770,Kingdom Warriors-Classic MMO,2,1,16,2016.0,0.0739
651286,Ghostrunner: Summer Bundle,0,1,11,2021.0,0.0739
624105,The Excrawlers (itch),1,1,3,2021.0,0.0739
651291,Tales of Arise Demo Version,0,1,9,2021.0,0.0739
285824,MaskGun Multiplayer FPS,3,1,11,2019.0,0.0739
623206,Jilted Tilted,1,4,6,2021.0,0.0739
623031,CyberCode Online,1,3,4,2021.0,0.0739
622720,Bloons Pop!,2,1,13,2021.0,0.0739
275729,Bubble Pop - Shoot Bubbles,2,2,17,2015.0,0.0739
898468,Rezzil Player,2,1,17,2022.0,0.0739
622718,Tiny Island Survival,2,1,10,2021.0,0.0739
559165,Piano Tiles 3 - Magic Piano,1,1,16,2020.0,0.0739
652244,Dungeon Arsenal,1,1,12,2021.0,0.0739
426256,Wary Futuristic 2.0,2,3,4,2020.0,0.0739
616759,Independence Day Break Head to Head,2,1,5,2021.0,0.0739
316293,Vacat Game,0,2,2,2019.0,0.0739
419942,Arcade Archives FORMATION Z,0,2,5,2020.0,0.0739
654378,FNF - Vs. Matt Boxing Fight,0,1,10,2021.0,0.0739
419931,Teenage Mutant Ninja Turtles (2017),3,1,0,2017.0,0.0739
616748,Outward: The Adventurer Bundle,3,5,9,2021.0,0.0739
296448,Monster Dynamite,0,2,1,2019.0,0.0739
616377,The Trud,2,1,10,2020.0,0.0739
967744,Raze (2010),2,1,0,2010.0,0.0739
654614,2D Treasure Hunter,1,3,5,2021.0,0.0739
320537,Evolution 2: Battle for Utopia,2,2,20,2019.0,0.0739
615129,Farm RPG,1,1,6,2021.0,0.0739
419320,Gun Strike-Modern Critical Ops,2,1,11,2020.0,0.0739
419142,Series Maker,2,2,2,2020.0,0.0739
917779,Space Mechanic Simulator: Prologue,3,1,22,2023.0,0.0739
320602,Tank Simulator: Battlefront,2,1,9,2017.0,0.0739
614978,Tron Evolution: Battle Grids,2,2,0,2010.0,0.0739
419113,Exp Parasite,4,7,12,2020.0,0.0739
761408,Ingredients for the Chaos,2,1,17,2022.0,0.0739
248542,ACA NEOGEO ZUPAPA!,0,3,8,2018.0,0.0739
613559,No Ghost in Stay Home,1,1,5,2021.0,0.0739
276741,Veggie Party,2,1,10,2016.0,0.0739
315911,Geometry Arena,1,1,1,2019.0,0.0739
418745,Isaac,0,1,0,2020.0,0.0739
236956,Highway Rider - Traffic Rider,2,1,5,2018.0,0.0739
296236,Hidden Hotel: Miami Mystery,2,1,7,2019.0,0.0739
315350,Demon's Disciple,1,1,6,2019.0,0.0739
307292,OCO,3,3,22,2019.0,0.0739
772739,Merge Hotel Empire－Design Game,2,1,19,2022.0,0.0739
236898,City Pipe Line - Plumber Conne,1,1,7,2018.0,0.0739
285668,Gangsta Sniper 2: Revenge,3,1,1,2019.0,0.0739
314113,Car Speed: Need for Racing,1,1,1,2019.0,0.0739
660834,Fruit Pig,0,1,2,2021.0,0.0739
560760,S.U.M. - Slay Uncool Monsters,2,1,15,2021.0,0.0739
308051,Gacha Studio PC,1,2,5,2019.0,0.0739
891203,Exponential Idle,1,1,0,2020.0,0.0739
417335,Tomorrow Will Be Dying,0,1,16,2020.0,0.0739
313948,ICARUS.,2,1,7,2013.0,0.0739
663821,Knight's Edge,2,1,9,2021.0,0.0739
428006,Rescue Elves,4,1,12,2020.0,0.0739
610298,Dragon Break Classic Head to Head,2,1,6,2021.0,0.0739
238572,Mai-Chan's Sweet Buns,1,1,8,2018.0,0.0739
241412,Warhammer AoS: Realm War,2,1,11,2018.0,0.0739
416838,Motorsport Manager Mobile,2,1,5,2014.0,0.0739
416830,The Seven Deadly Sins,2,1,10,2020.0,0.0739
609128,counter strike,2,1,3,2021.0,0.0739
960416,Age of Wonders 4: Expansion Pass,0,1,12,2023.0,0.0739
608772,Zombie Shop,2,1,17,2021.0,0.0739
772859,FurryFury: Smash & Roll,2,1,17,2022.0,0.0739
608744,Racing Xperience: Real Race,2,1,19,2020.0,0.0739
966770,Tapventures,1,1,0,2014.0,0.0739
416823,ASMR Slicing,2,3,21,2020.0,0.0739
251507,Achtung die Kugel!,3,1,3,2018.0,0.0739
313731,Wings of Glass,1,1,0,2019.0,0.0739
313001,Rashness,2,1,8,2019.0,0.0739
277006,Little Stars for Little Wars 2,2,2,8,2018.0,0.0739
238689,Call On Duty,1,1,3,2018.0,0.0739
904117,Five Nights at Freddy's: Sister Location!,0,1,9,2022.0,0.0739
305797,Shadow of Death: Fighting Game,2,1,20,2019.0,0.0739
758462,Date A Live: Spirit Pledge - Global,1,2,0,2020.0,0.0739
774532,Doom Sweeper,5,1,24,2022.0,0.0739
573283,Saint Patricks Day Break Head to Head,1,1,5,2021.0,0.0739
969047,Runic Survivor,4,1,19,2022.0,0.0739
566554,Tortured Hearts - Or How I Saved The Universe. Again.,2,1,20,2021.0,0.0739
670862,Kings And Pigs (ArchiveS),1,1,2,2021.0,0.0739
671283,Bad Faith (The Game),0,2,6,2021.0,0.0739
904655,Colleen Is Missing,0,2,9,2023.0,0.0739
671460,My Singing Monsters - Paralel Universe,0,1,5,2021.0,0.0739
311806,Stick Fight: Monster Shooting,2,1,20,2019.0,0.0739
334148,I-Mas Channel,1,1,0,2013.0,0.0739
416391,Project Diablo 2 0.1,1,1,1,2020.0,0.0739
966725,DEADPOINT,4,1,20,2023.0,0.0739
311788,Arcade Archives PSYCHO SOLDIER,0,1,1,2019.0,0.0739
252656,Car Quest,2,2,5,2018.0,0.0739
605437,Silent House RE,1,1,6,2021.0,0.0739
275002,Brave John,3,1,4,2015.0,0.0739
458545,Pokemon Team Rocket Edition,1,1,6,2020.0,0.0739
335041,NBA 2K13/MLB 2K13 Combo Pack,1,2,0,2013.0,0.0739
905553,Life in Adventure,2,2,0,2021.0,0.0739
416037,Skribbl.io,1,1,0,2018.0,0.0739
604018,Hamster,3,1,32,2021.0,0.0739
603109,King's And Pig's,2,1,3,2021.0,0.0739
751893,LogicalCell,1,1,0,2017.0,0.0739
672359,Gold Miner,2,1,7,2021.0,0.0739
335098,Nikoli no Puzzle 4: Sudoku,1,1,0,2014.0,0.0739
602319,Metacell: Genesis ARCADE,2,1,17,2021.0,0.0739
674512,Washout Spire,1,1,9,2021.0,0.0739
600928,Untrusted,2,2,21,2021.0,0.0739
599402,Super Mario Bros. Crossover,2,1,4,2021.0,0.0739
599054,Dicey Elementalist,2,2,3,2021.0,0.0739
675374,Knights and Castles,1,1,24,2021.0,0.0739
322876,Wolfenstein Castle,1,1,1,2019.0,0.0739
297263,Grand Dude Simulator,4,1,0,2019.0,0.0739
250385,Runegate Heroes,2,1,9,2018.0,0.0739
679181,FUMES,2,1,8,2021.0,0.0739
310956,Elemental Kingdoms (CCG),2,2,13,2013.0,0.0739
415188,BRIKS HEAD TO HEAD,1,1,3,2020.0,0.0739
310869,Wonder Park Magic Rides Game,2,1,13,2019.0,0.0739
680035,Bounty Below,6,3,22,2021.0,0.0739
599024,Arcade Archives THE ASTYANAX,2,2,5,2021.0,0.0739
250303,Zentris,1,1,2,2018.0,0.0739
598905,Little Fighters on Stream,3,1,21,2021.0,0.0739
514956,How Stories Die,2,3,20,2020.0,0.0739
323113,Beyond the Wizard,2,1,1,2019.0,0.0739
680056,Red Button,2,1,21,2021.0,0.0739
680064,All To Race,1,1,21,2021.0,0.0739
514908,Red Rope: Don't Fall Behind +,1,2,4,2020.0,0.0739
413891,RogueJack: Roguelike BlackJack,4,3,14,2020.0,0.0739
413875,Krunker.io,2,3,0,2019.0,0.0739
951438,Charm Studies,1,3,7,2023.0,0.0739
972267,Love Potion,2,2,16,2023.0,0.0739
413112,Flutter: Butterfly Sanctuary,3,2,7,2013.0,0.0739
253157,Star Control (itch),1,1,2,2018.0,0.0739
336131,Super Robot Wars HD,1,2,0,2014.0,0.0739
595299,Dome Romantik,1,5,9,2021.0,0.0739
323200,Arcade Archives ALPINE SKI,0,2,0,2019.0,0.0739
218342,Funfair Ride Simulator: Outer Space,2,1,8,2014.0,0.0739
560805,INFINITE VERSUS - Open Beta,1,1,16,2021.0,0.0739
593381,Age of Ishtaria,2,2,5,2014.0,0.0739
334900,Monster Blade,2,2,0,2013.0,0.0739
285634,Eden: Tomorrow,1,1,3,2019.0,0.0739
428621,JORRY,3,1,9,2020.0,0.0739
428663,Break the Web,3,1,5,2020.0,0.0739
223021,Don't Tap The White Tile,1,2,11,2014.0,0.0739
323253,Dawn of Isles,2,2,15,2019.0,0.0739
535732,ExoMiner - Idle Miner Universe,3,1,10,2020.0,0.0739
556069,My Universe - Pet Clinic Cats and Dogs,0,1,6,2021.0,0.0739
683253,Sword Hunter,2,1,8,2021.0,0.0739
591481,PK XD (itch),2,1,3,2021.0,0.0739
776284,On the Wings - Birth of a Hero,4,1,21,2022.0,0.0739
959820,SINGSTAR: FROZEN,1,2,0,2014.0,0.0739
236799,Only Shadows Left Behind,3,1,3,2018.0,0.0739
412501,CUE Cards TCG,2,2,14,2019.0,0.0739
461788,My Turn: Infinite Magic Duel,2,1,13,2020.0,0.0739
587727,Merge Mayor - Idle Village,2,1,3,2021.0,0.0739
250192,Turbo Fast Car 2018,2,1,7,2017.0,0.0739
683332,Fire Hero 2 - Cube Rouge,2,1,10,2021.0,0.0739
684431,Phobos Subhuman Demo,3,1,5,2021.0,0.0739
579509,Pocoyo Party,1,2,0,2021.0,0.0739
777948,Apotris,1,2,4,2022.0,0.0739
586235,Cafe Racer: The Game,2,1,11,2017.0,0.0739
513075,Dragonscapes Adventure,2,1,3,2020.0,0.0739
323259,Idle Theme Park - Tycoon Game,2,1,9,2019.0,0.0739
216326,Liquid Sunshine,3,4,7,2020.0,0.0739
684884,FreestyleFootball,3,1,2,2021.0,0.0739
285494,Jatpack Jaxx,1,1,4,2019.0,0.0739
684948,Heroes of Agora,1,1,9,2021.0,0.0739
684964,Campground Owner,4,1,17,2021.0,0.0739
967565,Valkyria Revolution (2017),3,3,0,2017.0,0.0739
967568,Zombies Online,1,1,0,2011.0,0.0739
513040,Anime Redemption,2,1,2,2020.0,0.0739
972450,Flyout,2,1,14,2023.0,0.0739
586052,Warp Drive - Teleport Racing‪!‬,1,2,0,2020.0,0.0739
685005,Abarenbo Tengu & Zombie Nation,1,1,7,2021.0,0.0739
250098,Highway Race: Traffic Racing,2,1,6,2017.0,0.0739
685008,Kings and Pigs Prequel,4,1,25,2021.0,0.0739
410881,Cookies Must Die,2,1,10,2020.0,0.0739
333906,Guacamelee! Bundle Fantástico,1,2,4,2014.0,0.0739
410878,Parking Jam 3D,2,2,6,2020.0,0.0739
686643,Usurper: Soulbound,3,1,26,2021.0,0.0739
284777,Hang Line: Mountain Climber,1,1,8,2019.0,0.0739
688842,AFK Summoner,5,1,21,2021.0,0.0739
585245,Hanako | 花子さん (itch),2,1,8,2021.0,0.0739
884687,Run 8 Train Simulator,1,1,0,2012.0,0.0739
581275,NBA Ball Stars,2,1,6,2021.0,0.0739
690625,MaximumWalk,1,1,9,2021.0,0.0739
779857,Pickle Clicker,1,1,8,2022.0,0.0739
581229,UniPlex,1,1,6,2021.0,0.0739
930884,Mori Carta,2,2,14,2023.0,0.0739
409593,Arcade Archives SAINT DRAGON,0,2,4,2020.0,0.0739
756988,Sonic at the Olympic Games.,2,1,9,2022.0,0.0739
273145,M-Swiper,1,1,4,2018.0,0.0739
235588,Bounce Classic FREE,2,1,3,2014.0,0.0739
409586,Pokemon Adventures Red Chapter (ROM Hack),3,1,2,2013.0,0.0739
235537,call of impossible contract mission killer duty,1,1,13,2016.0,0.0739
272548,Command & Conquer: Rivals PVP,2,1,9,2018.0,0.0739
690825,Tales of Luminaria - Anime RPG,2,1,16,2021.0,0.0739
408313,Pico Tanks,2,1,15,2020.0,0.0739
511512,Trials Fusion Demo,1,1,4,2014.0,0.0739
216420,Bid Wars: Pawn Empire,1,2,7,2017.0,0.0739
305505,BlockuDoku - Blocks Puzzle,2,1,6,2019.0,0.0739
308179,Paladins Future's End Pack,0,1,1,2019.0,0.0739
511508,Dishonored 2 Demo,0,1,6,2016.0,0.0739
782270,Argus (2014),1,1,2,2014.0,0.0739
253409,Block Force - 3D FPS Shooting,2,1,11,2014.0,0.0739
234789,Luca: The Dreamer,3,2,12,2018.0,0.0739
224658,Achikaps,1,2,2,2020.0,0.0739
574218,Lab Rags,4,1,18,2021.0,0.0739
511504,NARUTO TO BORUTO: SHINOBI STRIKER Demo,0,1,3,2018.0,0.0739
324986,Dream League Soccer 2019,2,2,3,2018.0,0.0739
826865,The Sexorcist,1,1,18,2022.0,0.0739
579604,Road Fury,1,1,15,2021.0,0.0739
751897,Salary Warrior,1,1,0,2018.0,0.0739
278036,Scintillatron 4096,0,1,9,2018.0,0.0739
248556,空気読み。２ - KY度 診断 - 暇つぶしゲーム,3,4,2,2017.0,0.0739
407567,Arcade Archives TECMO BOWL,0,2,4,2020.0,0.0739
510078,Child of Light Demo,1,1,10,2014.0,0.0739
927330,Frontier Breach,1,1,4,2023.0,0.0739
961047,Laya's Horizon,1,1,20,2023.0,0.0739
934452,Holiday Island (2023),1,1,4,2023.0,0.0739
325161,Rope Around,2,1,2,2019.0,0.0739
306507,SlabWell: The Quest For Kaktun's Alpaca,0,3,2,2019.0,0.0739
751898,Dark Dot - Unique Shoot 'em Up,1,1,0,2019.0,0.0739
406003,Arcade Archives XX MISSION,0,2,2,2020.0,0.0739
510074,Mass Effect: Andromeda Trial,1,1,6,2017.0,0.0739
278081,Alien Evolution World,2,2,3,2017.0,0.0739
694915,"Spica, Chinatsu and Haruka's Enchanting, Marvelous, and quite frankly Elaborate quest to save their (cute) girlfriend!!!",0,3,10,2021.0,0.0739
576325,satryn,1,1,8,2021.0,0.0739
961157,BRIGHT TRACER,1,1,12,2023.0,0.0739
404485,Tom Clancy’s The Division 2: Episode 2 - Pentagon: The Last Castle,1,1,0,2019.0,0.0739
550415,My Talking Tom 2 (itch),1,3,4,2021.0,0.0739
961197,Walpurgis no Uta,1,3,12,2015.0,0.0739
326286,Brutal Games,3,1,6,2019.0,0.0739
403793,Skyfront VR,1,1,0,2018.0,0.0739
967981,Skull Island: Rise of Kong,2,6,12,2023.0,0.0739
756874,Card Guardians: Strategy RPG,2,1,15,2022.0,0.0739
403036,Croc's World 3,0,2,5,2019.0,0.0739
695913,Blocktopia,3,1,12,2021.0,0.0739
248905,Hexic - the original game,2,1,8,2013.0,0.0739
271028,Zgirls 3: Furies,2,1,8,2018.0,0.0739
751900,DreamShooter,1,1,0,2016.0,0.0739
403005,MARVEL Super War,2,0,0,2019.0,0.0739
696015,quadline,1,2,6,2021.0,0.0739
696784,Slendytubbies 2 Multiplayer,0,3,3,2021.0,0.0739
402530,Two Spies,2,1,3,2019.0,0.0739
474548,Aldred Knight,4,1,7,2020.0,0.0739
402130,Outworlder,1,2,2,2020.0,0.0739
697495,Red Colony 2 Uncensored,4,1,21,2021.0,0.0739
326334,Wild Bullets,2,1,10,2019.0,0.0739
