n_genres,n_platforms,n_tags,release_year,is_top_genre_1,is_top_genre_2,is_top_genre_3,is_top_genre_4,is_top_genre_5,is_top_platform_1,is_top_platform_2,is_top_platform_3,is_top_platform_4,is_top_platform_5,is_top_tag_1,is_top_tag_2,is_top_tag_3,is_top_tag_4,is_top_tag_5,is_optimal_duration,playtime,success_category,name
1,1,8,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,moderate_success,Babylirious
1,1,9,2020.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Florifer
1,4,9,2020.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,low_success,The Shop of Good Memories
1,1,4,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Den:The Forgotten
1,1,9,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Five Nights at Freddy's: PLUSHIES 4 CHAPTER2
1,3,4,2020.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,low_success,Hair of the Dog (Tom Hardwidge)
1,1,6,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,東方陰陽葬～Spirits in Memetic Paradise
2,1,3,2020.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,low_success,Madness project nexus MODV6
1,1,4,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,INSULT ORDER ~Cocky Cat Girls' Pleasure Corruption is on the Menu~
5,3,12,2020.0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,low_success,The Luminous Underground
2,1,11,2020.0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,low_success,Box Cats Puzzle
4,1,19,2020.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,low_success,Hoser Hockey
2,3,17,2020.0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,low_success,Batterneers
1,1,7,2020.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Frostpoint VR: Proving Grounds
6,1,18,2020.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Don't Cheat On Me
3,3,23,2020.0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,low_success,AOD: Art Of Defense
4,1,14,2020.0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Brain Meltdown - Into Despair
2,1,18,2020.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,low_success,SPL: Skilled Pilots Live
1,1,21,2020.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,low_success,Rubber Bandits: Christmas Prologue
2,1,16,2020.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,low_success,Ruff Night At The Gallery
1,1,13,2020.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Simp Attack
3,1,17,2020.0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Awesome Mix Tape
3,1,16,2020.0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Heart of Dungeon
2,1,21,2020.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,low_success,Summerland
2,1,16,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,low_success,I Am Your President: Prologue
1,3,22,2020.0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,low_success,Wet steps
4,1,19,2020.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,low_success,BROK the InvestiGator - Prologue
1,1,10,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,low_success,3 Minute Heroes
1,1,7,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,VR Hentai
3,1,14,2020.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,low_success,Claws & Feathers 3
1,3,11,2020.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,low_success,My Universe - Pet Clinic Cats & Dogs
2,1,22,2020.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,MEIRIN IN FISTS OF FIRE
4,1,30,2022.0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,4,high_success,BROK The InvestiGator
3,2,41,2022.0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,18,low_success,Knights of the Chalice 2
1,1,7,2020.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Arcade Archives The Fairyland Story
2,1,13,2020.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Mia's Picnic
2,6,19,2020.0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,high_success,Quiplash 2 Interlashional: The Say Anything Party Game!
2,1,6,2020.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Buster's Quest: Trials Of Hamsterdam
1,1,2,2020.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Chickens On The Road
3,3,33,2020.0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,5,low_success,Colossus Down
1,1,9,2020.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Five Nights at Freddy's: HW
2,10,11,2020.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,low_success,Bridge Constructor: TWD
2,1,17,2020.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Wild Lion Survival Simulator
2,2,1,2020.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,low_success,The Messenger (2020)
2,1,26,2020.0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,11,low_success,Entity Researchers
3,2,4,2020.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,NoomiClone
1,1,1,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Horeni's Basics Plus
3,1,18,2020.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Cold Call
1,1,4,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Guerreiros de Gaia-Versão Alfa
1,1,3,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,low_success,Ball Toss Super Deluxe
1,1,3,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,low_success,Ball Toss Deluxe
5,1,26,2020.0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,low_success,Motor Strike: Racing Rampage
1,4,3,2020.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,low_success,Loco Motive (itch)
4,1,25,2020.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Super Totally Ultimate Dad Showdown
1,1,3,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Ghoul Grind: Night of the Necromancer Demo
1,1,8,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Static Senpai
3,1,4,2020.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,HardcoreFps
1,1,10,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,low_success,Starstruck Vagabond (itch)
2,2,3,2020.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,low_success,Legacy (Firedanger)
1,1,4,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Deep Freeze (itch)
7,1,18,2020.0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,3,low_success,Tavern of Gods
3,2,19,2020.0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,low_success,Sex Quest
3,2,4,2020.0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,29,low_success,Killer Sudoku
2,1,20,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Torchance 6
2,1,9,2020.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6,moderate_success,Leaf Blower Revolution - Idle Game
3,1,4,2020.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Amulet of Time: Shadow of La Rochelle
2,1,18,2020.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,moderate_success,Puzzle Together
3,1,18,2020.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Broken Ecchi Gallery
2,1,12,2020.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,low_success,Deadly Dozen: Pacific Theater
2,3,13,2020.0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,low_success,#AkiRobots
4,1,24,2020.0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,low_success,Among Ass
2,1,20,2020.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,low_success,Stars Die
2,1,7,2020.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,13,low_success,The MoneyMakers Rallye
2,1,22,2020.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,high_success,The Corridor
3,1,19,2020.0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,low_success,Yomi Domini
4,1,19,2020.0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Abyss The Forgotten Past: Prologue
1,1,7,2020.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high_success,eFootball PES 2021 LITE
1,1,7,2020.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Halloween Candy Break Head to Head
2,1,14,2020.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,BigBang Pongs
1,1,11,2020.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Shining Beyond
2,1,7,2020.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Murder Party
2,1,12,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Hotel Craze: Grand Hotel
2,1,20,2020.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Frostborn: Coop Survival
2,1,5,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Millionaire Tycoon: World
4,2,23,2018.0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,low_success,Startup Panic
3,2,3,2020.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Diggy-Diggy Deck
1,1,1,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Getting High Tonight
1,1,6,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,The Cabin (itch) (Harry Newton)
1,2,4,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,low_success,game inside a game inside a game inside a game inside a game inside a game
1,2,3,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,POOM
3,4,22,2020.0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,low_success,Star Apprentice: Magical Murder Mystery
3,2,7,2020.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,low_success,Micro Dash
3,1,20,2020.0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,low_success,Souls of the Wind
1,2,10,2020.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,low_success,H4N9M4N
6,1,22,2020.0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Elephantasy
3,1,16,2020.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Lycanthorn II - Rain of Beasts
2,3,10,2020.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,low_success,Vamp Night
2,1,3,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,low_success,Mini Monsters
1,1,8,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,moderate_success,Anemoiapolis: Chapter 1 (Beta - Windows)
3,3,7,2020.0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,low_success,Super Mario 64 FPS
4,3,20,2021.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,4,low_success,Simpocalypse
1,5,3,2020.0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,low_success,Skribbl io online
3,2,27,2020.0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,low_success,Pebble Witch
3,3,7,2020.0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,low_success,Drova
1,2,17,2020.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,4,moderate_success,Morkredd
3,4,21,2021.0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,2,moderate_success,THE GAME OF LIFE 2
3,2,19,2020.0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,low_success,Adventures of Megara: Antigone and the Living Toys
1,1,18,2020.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Dismantled
2,1,11,2020.0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Christmas Stories: The Christmas Tree Forest Collector's Edition
3,1,23,2020.0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,low_success,Without my arms
5,1,14,2020.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Hijacker Jack
3,1,22,2020.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,low_success,Nomads of Driftland
3,2,20,2020.0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,12,low_success,Grim wanderings 2
2,1,12,2020.0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Guess Colors
4,3,20,2020.0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,low_success,The Hayseed Knight
2,1,8,2020.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,"SEX, Drugs and CYBERPUNK"
3,1,18,2020.0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Cash Horse - Match 3 Puzzle Adventure
3,1,17,2020.0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,"FADE, THE FIRST CHAPTER"
4,1,8,2020.0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,9,low_success,Wordle 4
2,3,21,2020.0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,high_success,College Kings
3,3,13,2019.0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,moderate_success,Meridian 157: Prologue
3,1,19,2020.0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,low_success,100 hidden eternals
1,1,18,2020.0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,5,low_success,Spice&Wolf VR2
1,1,21,2020.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,To My Best Friend
4,1,19,2020.0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Black Ido
2,4,23,2020.0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,low_success,Glitchangels
6,1,17,2023.0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2,low_success,Love Tavern
3,1,18,2020.0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Cyberpunk naughty Girls XXX
4,2,18,2020.0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,low_success,Divine Adventure: Act One
3,1,22,2020.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,low_success,1976 - Back to midway
3,1,17,2020.0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Hiddenverse: Ominous Opus
1,2,5,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Little Nightmares II - DEMO
2,3,14,2016.0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,low_success,Don't Starve Alone Pack Plus
3,3,26,2020.0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,9,high_success,Persona 5 Strikers
2,3,24,2020.0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,13,low_success,Brigandine: The Legend of Runersia
2,1,7,2020.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Flying Soldiers (Game + Avatar Pack)
1,1,5,2020.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Arcade Archives KOUTETSU YOUSAI STRAHL
1,1,5,2020.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Arcade Archives ZERO TEAM
3,5,5,2015.0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,low_success,Autumn's Journey
3,3,28,2020.0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,low_success,KUUKIYOMI 2: Consider It More! - New Era
1,1,8,2020.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Awakening of Cthulhu
2,1,7,2020.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Doors: Origins
2,1,15,2020.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Rush Royale - Tower Defense TD
2,1,11,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Reigns: Rising Civilization
2,1,4,2020.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Clear Vision: Nostalgia
3,1,18,2020.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,moderate_success,Cloud Climber
2,1,15,2020.0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Gladiators IDLE
1,1,9,2020.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Arktonis 13
1,1,7,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low_success,Color Cube (Nannings)
1,1,3,2020.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,moderate_success,Doraemon: Nobita Resident Evil 2 english
1,1,3,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,low_success,Mount. Golf
1,1,9,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,VERSO
2,1,4,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Zerahypt
1,1,6,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Monk Simulator
2,1,5,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Байки черных котов: Начало
3,1,4,2020.0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,FADE: THE FIRST CHAPTER
1,3,6,2020.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,low_success,Clumsy Slime and unstable structures
4,1,20,2020.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,low_success,Octarina
2,5,22,2022.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,7,high_success,The Callisto Protocol
2,1,3,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,low_success,Симулятор Камня
2,3,21,2021.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,6,high_success,F.I.S.T.: Forged In Shadow Torch
2,2,22,2024.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,3,moderate_success,Open Roads
2,5,24,2023.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,5,low_success,Endless Dungeon
1,1,3,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Cryostasis
1,1,10,2020.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,DEADBEAT (itch)
2,1,9,2020.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,low_success,Rogue Dungeon: RPG
3,6,26,2021.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,6,high_success,Road 96
2,1,8,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Toybox Aviation
2,1,8,2020.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,low_success,Zelda BOTW DEMAKE 1BIT
2,5,21,2023.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,20,moderate_success,Tchia
2,1,5,2020.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,low_success,Kudzu
3,5,22,2022.0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,5,high_success,Evil West
2,4,28,2021.0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,3,high_success,Ghosts 'n Goblins Resurrection
1,8,18,2020.0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,2,high_success,South of the Circle
2,1,16,2020.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,low_success,Ho-Ho-Home Invasion
2,1,13,2020.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Naughty Memories: Asian Beauty
2,1,13,2020.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Seek Girl Ⅶ
3,1,11,2020.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,One Circle
1,1,7,2020.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Koma
4,1,15,2020.0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,2,low_success,Love Puzzle
3,1,18,2020.0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Gurney to Gurney
2,1,17,2020.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,TheDawn
1,3,23,2020.0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,7,low_success,iVIBRATE Ultimate Edition
4,1,12,2020.0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,2,low_success,Slave Princess Sarah
4,1,19,2020.0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,2,low_success,Cyber Crush 2069
3,1,8,2020.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Persian Nights 2: Moonlight Veil
3,2,13,2020.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Space Invaders Forever
2,1,3,2020.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Idle Monster-Pocket Magic
1,3,1,2020.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,low_success,Case Animatronics Free
1,1,8,2020.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,▯▯▯
2,1,7,2020.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Conspiracy!
2,1,5,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low_success,Hellhunt GB -1991
1,1,2,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Cum Land
1,2,25,2020.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,low_success,Lilith Was Dead
1,1,18,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,PC Creator - PC Building Simulator (itch)
1,1,5,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,No more papers please
1,6,27,2022.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,9,moderate_success,Evil Dead: The Game
2,1,22,2021.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,moderate_success,Century: Age of Ashes
2,1,18,2021.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2,high_success,Slice of Sea
1,2,21,2020.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,low_success,Touchdown Pinball
3,1,16,2020.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low_success,Vitamin Connection
3,2,30,2020.0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,low_success,Kemono Heroes
2,3,16,2020.0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,low_success,Soul Axiom Rebooted
2,3,11,2020.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Heaven Dust
3,2,11,2020.0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Skull Rogue
2,2,2,2019.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,A Street Cat's Tale
2,4,25,2020.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,low_success,Dezatopia
8,2,32,2020.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Cat Girl Without Salad: Amuse-Bouche
1,1,2,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low_success,SNK GALS' FIGHTERS
2,2,36,2020.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Slayin 2
3,2,8,2020.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Monochrome World
2,3,21,2019.0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,low_success,Knight Swap 2
1,2,12,2020.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,low_success,Luxar
3,2,18,2020.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,low_success,WildTrax Racing
5,4,17,2020.0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,low_success,Pachi Pachi On A Roll
1,1,7,2020.0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,low_success,Flower in the Snow - Resurrection
2,1,15,2020.0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,5,low_success,Minesweeper Classy
3,1,15,2020.0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,100 hidden aliens
3,2,10,2020.0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,251,low_success,Franchise Hockey Manager 7
1,1,8,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,low_success,Let's Learn Shogi
1,1,11,2020.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Quest: Escape Room 2
1,1,11,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Sep's Diner
2,1,12,2020.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,moderate_success,Fights in Tight Spaces (Prologue)
2,2,18,2020.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,low_success,Qube Qross
1,1,16,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Hentai Femdom Sim: Femdom University
1,1,11,2020.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,The Christmas Spirit: Journey Before Christmas Collector's Edition
